flood_id,dateTimeMin,dateTimeMax,dateTimeMed,maxWaterLevel,meanWaterLevel,flood_time_hours
457,2011-12-16T00:24:00Z,2011-12-16T02:00:00Z,2011-12-16T01:12:00Z,0.306,0.29905882352941177,1.6
458,2011-12-27T21:24:00Z,2011-12-28T06:12:00Z,2011-12-28T01:48:00Z,0.538,0.4153370786516854,8.8
459,2012-01-13T11:42:00Z,2012-01-13T12:00:00Z,2012-01-13T11:51:00Z,0.306,0.29974999999999996,0.3
460,2012-01-13T12:24:00Z,2012-01-13T12:30:00Z,2012-01-13T12:27:00Z,0.295,0.294,0.1
461,2012-01-13T13:06:00Z,2012-01-13T13:12:00Z,2012-01-13T13:09:00Z,0.291,0.291,0.1
462,2012-03-02T15:30:00Z,2012-03-02T19:24:00Z,2012-03-02T17:27:00Z,0.345,0.325725,3.9
463,2012-03-03T15:30:00Z,2012-03-03T20:54:00Z,2012-03-03T18:12:00Z,0.39,0.3498545454545455,5.4
464,2012-03-28T13:12:00Z,2012-03-28T15:30:00Z,2012-03-28T14:21:00Z,0.303,0.29766666666666663,2.3
465,2012-03-31T03:42:00Z,2012-03-31T03:48:00Z,2012-03-31T03:45:00Z,0.292,0.2915,0.1
466,2012-03-31T04:36:00Z,2012-03-31T04:42:00Z,2012-03-31T04:39:00Z,0.293,0.292,0.1
467,2012-03-31T15:48:00Z,2012-03-31T16:06:00Z,2012-03-31T15:57:00Z,0.292,0.2915,0.3
468,2012-04-01T16:06:00Z,2012-04-01T20:06:00Z,2012-04-01T18:06:00Z,0.34,0.3204390243902439,4
469,2012-04-02T01:30:00Z,2012-04-02T08:24:00Z,2012-04-02T04:57:00Z,0.466,0.3813142857142857,6.8999999999999995
470,2012-04-06T06:36:00Z,2012-04-06T10:00:00Z,2012-04-06T08:18:00Z,0.374,0.34391428571428573,3.4
471,2012-05-07T09:36:00Z,2012-05-07T12:00:00Z,2012-05-07T10:48:00Z,0.34,0.32172,2.4
472,2012-05-08T09:48:00Z,2012-05-08T13:24:00Z,2012-05-08T11:36:00Z,0.375,0.3464054054054054,3.6
473,2012-05-09T11:36:00Z,2012-05-09T13:24:00Z,2012-05-09T12:30:00Z,0.315,0.30526315789473685,1.8
474,2012-06-02T03:30:00Z,2012-06-02T11:36:00Z,2012-06-02T07:33:00Z,0.626,0.48873170731707316,8.1
475,2012-06-03T07:42:00Z,2012-06-03T09:54:00Z,2012-06-03T08:48:00Z,0.334,0.31982608695652176,2.2
476,2012-06-04T09:00:00Z,2012-06-04T10:30:00Z,2012-06-04T09:45:00Z,0.319,0.310125,1.5
477,2012-06-05T09:54:00Z,2012-06-05T12:48:00Z,2012-06-05T11:21:00Z,0.344,0.3229666666666667,2.9
478,2012-06-05T20:18:00Z,2012-06-06T01:00:00Z,2012-06-05T22:39:00Z,0.388,0.3514791666666667,4.7
479,2012-06-06T06:48:00Z,2012-06-06T16:12:00Z,2012-06-06T11:30:00Z,0.626,0.492378947368421,9.4
480,2012-06-06T22:18:00Z,2012-06-06T23:36:00Z,2012-06-06T22:57:00Z,0.301,0.29678571428571426,1.3
481,2012-06-07T09:54:00Z,2012-06-07T14:12:00Z,2012-06-07T12:03:00Z,0.398,0.35702272727272727,4.3
482,2012-06-12T04:48:00Z,2012-06-12T05:12:00Z,2012-06-12T05:00:00Z,0.292,0.2914,0.4
483,2012-06-12T13:24:00Z,2012-06-13T08:00:00Z,2012-06-12T22:42:00Z,0.491,0.38681283422459894,18.6
484,2012-06-15T03:00:00Z,2012-06-15T10:06:00Z,2012-06-15T06:33:00Z,0.456,0.39356944444444447,7.1
485,2012-06-16T06:54:00Z,2012-06-16T09:12:00Z,2012-06-16T08:03:00Z,0.317,0.305875,2.3
486,2012-06-17T07:18:00Z,2012-06-17T10:12:00Z,2012-06-17T08:45:00Z,0.336,0.3176,2.9
487,2012-06-18T06:06:00Z,2012-06-18T12:30:00Z,2012-06-18T09:18:00Z,0.447,0.38644615384615383,6.4
488,2012-06-19T09:00:00Z,2012-06-19T11:12:00Z,2012-06-19T10:06:00Z,0.319,0.30843478260869567,2.2
489,2012-06-25T13:00:00Z,2012-06-25T14:30:00Z,2012-06-25T13:45:00Z,0.305,0.2970625,1.5
490,2012-07-21T23:00:00Z,2012-07-22T00:36:00Z,2012-07-21T23:48:00Z,0.311,0.3048235294117647,1.6
491,2012-07-22T09:48:00Z,2012-07-22T13:24:00Z,2012-07-22T11:36:00Z,0.361,0.3334864864864865,3.6
492,2012-07-26T13:06:00Z,2012-07-26T16:00:00Z,2012-07-26T14:33:00Z,0.318,0.3074,2.9
493,2012-07-31T07:00:00Z,2012-07-31T09:54:00Z,2012-07-31T08:27:00Z,0.341,0.3226,2.9
494,2012-08-01T07:30:00Z,2012-08-01T11:18:00Z,2012-08-01T09:24:00Z,0.377,0.34592307692307694,3.8
495,2012-08-20T22:48:00Z,2012-08-21T01:30:00Z,2012-08-21T00:09:00Z,0.367,0.3350714285714286,2.7
496,2012-08-27T04:36:00Z,2012-08-27T07:54:00Z,2012-08-27T06:15:00Z,0.367,0.33355882352941174,3.3
497,2012-09-18T11:12:00Z,2012-09-18T13:48:00Z,2012-09-18T12:30:00Z,0.337,0.3211111111111111,2.6
498,2012-09-18T19:06:00Z,2012-09-19T03:36:00Z,2012-09-18T23:21:00Z,0.636,0.4875,8.5
499,2012-09-22T01:18:00Z,2012-09-22T04:42:00Z,2012-09-22T03:00:00Z,0.348,0.32694285714285715,3.4
500,2012-10-18T23:18:00Z,2012-10-19T01:18:00Z,2012-10-19T00:18:00Z,0.328,0.312,2
501,2012-10-19T23:48:00Z,2012-10-20T02:48:00Z,2012-10-20T01:18:00Z,0.355,0.3200967741935484,3
502,2012-10-30T05:54:00Z,2012-10-31T03:36:00Z,2012-10-30T16:45:00Z,0.745,0.5935733944954128,21.7
503,2012-11-08T14:12:00Z,2012-11-08T19:54:00Z,2012-11-08T17:03:00Z,0.384,0.35067241379310343,5.7
504,2012-11-09T02:12:00Z,2012-11-09T06:54:00Z,2012-11-09T04:33:00Z,0.366,0.3359583333333333,4.7
505,2012-11-21T02:12:00Z,2012-11-21T05:06:00Z,2012-11-21T03:39:00Z,0.335,0.3159,2.9
507,2012-11-23T16:18:00Z,2012-11-23T20:42:00Z,2012-11-23T18:30:00Z,0.373,0.34155555555555556,4.4
508,2012-12-18T00:30:00Z,2012-12-18T03:24:00Z,2012-12-18T01:57:00Z,0.342,0.32380000000000003,2.9
509,2012-12-18T11:42:00Z,2012-12-18T15:36:00Z,2012-12-18T13:39:00Z,0.362,0.337025,3.9
510,2012-12-21T03:06:00Z,2012-12-21T21:30:00Z,2012-12-21T12:18:00Z,0.78,0.5735297297297297,18.4
513,2012-12-26T22:48:00Z,2012-12-26T23:30:00Z,2012-12-26T23:09:00Z,0.362,0.331875,0.7
514,2012-12-27T05:36:00Z,2012-12-27T10:24:00Z,2012-12-27T08:00:00Z,0.387,0.3404285714285714,4.8
515,2013-01-13T22:54:00Z,2013-01-14T00:00:00Z,2013-01-13T23:27:00Z,0.303,0.2970833333333333,1.1
516,2013-01-30T23:30:00Z,2013-01-31T01:54:00Z,2013-01-31T00:42:00Z,0.334,0.31532,2.4
517,2013-01-31T09:18:00Z,2013-01-31T13:42:00Z,2013-01-31T11:30:00Z,0.402,0.3518888888888889,4.4
518,2013-02-27T08:24:00Z,2013-02-27T13:24:00Z,2013-02-27T10:54:00Z,0.435,0.3777843137254902,5
519,2013-03-09T20:00:00Z,2013-03-09T21:42:00Z,2013-03-09T20:51:00Z,0.311,0.3033888888888889,1.7
520,2013-03-10T05:12:00Z,2013-03-10T12:12:00Z,2013-03-10T08:42:00Z,0.499,0.41726760563380283,7
521,2013-03-10T17:36:00Z,2013-03-11T00:36:00Z,2013-03-10T21:06:00Z,0.49,0.41188732394366195,7
522,2013-03-11T06:00:00Z,2013-03-11T12:00:00Z,2013-03-11T09:00:00Z,0.453,0.3871803278688525,6
523,2013-03-11T20:30:00Z,2013-03-11T23:00:00Z,2013-03-11T21:45:00Z,0.337,0.32246153846153847,2.5
524,2013-03-12T08:00:00Z,2013-03-12T12:54:00Z,2013-03-12T10:27:00Z,0.413,0.3667,4.9
525,2013-03-12T19:12:00Z,2013-03-13T00:06:00Z,2013-03-12T21:39:00Z,0.411,0.36768,4.9
526,2013-04-24T06:36:00Z,2013-04-24T11:54:00Z,2013-04-24T09:15:00Z,0.417,0.36818518518518517,5.3
527,2013-04-24T17:06:00Z,2013-04-24T23:54:00Z,2013-04-24T20:30:00Z,0.471,0.3988115942028986,6.8
529,2013-05-05T06:18:00Z,2013-05-05T06:36:00Z,2013-05-05T06:27:00Z,0.295,0.2935,0.3
530,2013-05-06T06:06:00Z,2013-05-06T08:30:00Z,2013-05-06T07:18:00Z,0.321,0.3102,2.4
531,2013-05-08T07:36:00Z,2013-05-08T09:48:00Z,2013-05-08T08:42:00Z,0.327,0.3133913043478261,2.2
532,2013-06-07T07:54:00Z,2013-06-07T10:36:00Z,2013-06-07T09:15:00Z,0.333,0.31760714285714287,2.7
533,2013-06-15T11:54:00Z,2013-06-15T15:18:00Z,2013-06-15T13:36:00Z,0.344,0.3242857142857143,3.4
534,2013-06-20T05:42:00Z,2013-06-20T08:24:00Z,2013-06-20T07:03:00Z,0.333,0.3169642857142857,2.7
535,2013-06-30T03:00:00Z,2013-06-30T04:12:00Z,2013-06-30T03:36:00Z,0.304,0.299,1.2
536,2013-07-23T08:12:00Z,2013-07-23T12:06:00Z,2013-07-23T10:09:00Z,0.388,0.34675,3.9
537,2013-07-26T23:24:00Z,2013-07-27T02:42:00Z,2013-07-27T01:03:00Z,0.354,0.32838235294117646,3.3
538,2013-07-27T12:48:00Z,2013-07-27T13:24:00Z,2013-07-27T13:06:00Z,0.296,0.2938571428571428,0.6
539,2013-08-01T17:36:00Z,2013-08-01T17:48:00Z,2013-08-01T17:42:00Z,0.291,0.291,0.2
540,2013-08-06T09:18:00Z,2013-08-06T10:36:00Z,2013-08-06T09:57:00Z,0.299,0.2962142857142857,1.3
541,2013-08-06T20:48:00Z,2013-08-06T23:18:00Z,2013-08-06T22:03:00Z,0.325,0.3083076923076923,2.5
542,2013-08-07T07:42:00Z,2013-08-07T12:48:00Z,2013-08-07T10:15:00Z,0.412,0.3686346153846154,5.1
543,2013-08-08T09:00:00Z,2013-08-08T12:18:00Z,2013-08-08T10:39:00Z,0.347,0.3270882352941176,3.3
544,2013-08-30T05:42:00Z,2013-08-30T07:18:00Z,2013-08-30T06:30:00Z,0.305,0.29717647058823526,1.6
545,2013-08-30T15:12:00Z,2013-08-30T17:36:00Z,2013-08-30T16:24:00Z,0.312,0.30532,2.4
546,2013-08-31T03:54:00Z,2013-08-31T10:00:00Z,2013-08-31T06:57:00Z,0.393,0.3564032258064516,6.1
547,2013-09-21T21:54:00Z,2013-09-22T01:48:00Z,2013-09-21T23:51:00Z,0.361,0.3317,3.9
548,2013-10-06T21:36:00Z,2013-10-07T01:06:00Z,2013-10-06T23:21:00Z,0.357,0.33452777777777776,3.5
549,2013-10-07T07:54:00Z,2013-10-07T14:12:00Z,2013-10-07T11:03:00Z,0.433,0.383203125,6.3
550,2013-10-07T19:42:00Z,2013-10-08T02:06:00Z,2013-10-07T22:54:00Z,0.518,0.4288,6.4
551,2013-10-10T13:06:00Z,2013-10-10T13:18:00Z,2013-10-10T13:12:00Z,0.295,0.29466666666666663,0.2
552,2013-10-10T13:42:00Z,2013-10-10T14:00:00Z,2013-10-10T13:51:00Z,0.297,0.29425,0.3
554,2013-10-10T23:48:00Z,2013-10-11T04:54:00Z,2013-10-11T02:21:00Z,0.403,0.3626923076923077,5.1
555,2013-10-12T02:06:00Z,2013-10-12T05:48:00Z,2013-10-12T03:57:00Z,0.355,0.33,3.6999999999999997
556,2013-10-13T02:24:00Z,2013-10-13T06:48:00Z,2013-10-13T04:36:00Z,0.375,0.34317777777777775,4.4
557,2013-10-13T16:06:00Z,2013-10-13T18:06:00Z,2013-10-13T17:06:00Z,0.311,0.30338095238095236,2
558,2013-10-14T02:12:00Z,2013-10-14T09:00:00Z,2013-10-14T05:36:00Z,0.458,0.3917391304347826,6.8
559,2013-10-14T16:18:00Z,2013-10-14T18:36:00Z,2013-10-14T17:27:00Z,0.319,0.307375,2.3
560,2013-10-15T04:48:00Z,2013-10-15T08:00:00Z,2013-10-15T06:24:00Z,0.352,0.3297878787878788,3.2
561,2013-10-16T06:48:00Z,2013-10-16T08:18:00Z,2013-10-16T07:33:00Z,0.309,0.30125,1.5
562,2013-10-16T19:12:00Z,2013-10-16T20:42:00Z,2013-10-16T19:57:00Z,0.31,0.3038125,1.5
563,2013-10-17T06:54:00Z,2013-10-17T09:48:00Z,2013-10-17T08:21:00Z,0.342,0.3203666666666667,2.9
564,2013-10-17T18:18:00Z,2013-10-17T23:12:00Z,2013-10-17T20:45:00Z,0.417,0.36784,4.9
565,2013-11-01T19:00:00Z,2013-11-01T20:00:00Z,2013-11-01T19:30:00Z,0.31,0.30363636363636365,1
567,2014-01-04T23:36:00Z,2014-01-05T02:12:00Z,2014-01-05T00:54:00Z,0.337,0.3207037037037037,2.6
568,2014-04-26T05:12:00Z,2014-04-26T08:48:00Z,2014-04-26T07:00:00Z,0.378,0.3417027027027027,3.6
569,2014-04-29T09:00:00Z,2014-04-29T10:54:00Z,2014-04-29T09:57:00Z,0.322,0.3077,1.9
570,2014-04-30T06:48:00Z,2014-05-01T15:30:00Z,2014-04-30T23:09:00Z,0.678,0.49539939024390245,32.7
571,2014-05-15T09:42:00Z,2014-05-15T11:00:00Z,2014-05-15T10:21:00Z,0.306,0.30064285714285716,1.3
572,2014-05-16T07:24:00Z,2014-05-16T16:54:00Z,2014-05-16T12:09:00Z,0.649,0.4877708333333333,9.5
574,2014-05-29T11:06:00Z,2014-05-29T11:24:00Z,2014-05-29T11:15:00Z,0.293,0.29225,0.3
575,2014-05-29T20:18:00Z,2014-05-30T00:18:00Z,2014-05-29T22:18:00Z,0.363,0.3376829268292683,4
576,2014-05-30T08:06:00Z,2014-05-30T13:48:00Z,2014-05-30T10:57:00Z,0.433,0.3772068965517241,5.7
577,2014-06-09T06:12:00Z,2014-06-09T07:12:00Z,2014-06-09T06:42:00Z,0.293,0.29209090909090907,1
578,2014-06-12T07:30:00Z,2014-06-12T11:12:00Z,2014-06-12T09:21:00Z,0.363,0.33892105263157896,3.6999999999999997
579,2014-06-12T20:24:00Z,2014-06-12T21:48:00Z,2014-06-12T21:06:00Z,0.316,0.30406666666666665,1.4
580,2014-06-13T07:30:00Z,2014-06-13T12:30:00Z,2014-06-13T10:00:00Z,0.425,0.37341176470588233,5
581,2014-06-23T06:30:00Z,2014-06-23T07:54:00Z,2014-06-23T07:12:00Z,0.304,0.29986666666666667,1.4
582,2014-06-24T06:12:00Z,2014-06-24T09:54:00Z,2014-06-24T08:03:00Z,0.368,0.33999999999999997,3.6999999999999997
583,2014-06-25T06:48:00Z,2014-06-25T10:36:00Z,2014-06-25T08:42:00Z,0.363,0.3361282051282051,3.8
584,2014-06-28T09:24:00Z,2014-06-28T12:42:00Z,2014-06-28T11:03:00Z,0.355,0.3316764705882353,3.3
585,2014-07-01T12:24:00Z,2014-07-01T12:30:00Z,2014-07-01T12:27:00Z,0.291,0.291,0.1
586,2014-07-13T10:48:00Z,2014-07-13T10:54:00Z,2014-07-13T10:51:00Z,0.292,0.2915,0.1
587,2014-07-22T06:12:00Z,2014-07-22T06:48:00Z,2014-07-22T06:30:00Z,0.296,0.2938571428571428,0.6
588,2014-08-12T08:48:00Z,2014-08-12T13:30:00Z,2014-08-12T11:09:00Z,0.415,0.36354166666666665,4.7
589,2014-08-12T19:48:00Z,2014-08-13T02:42:00Z,2014-08-12T23:15:00Z,0.534,0.4376714285714286,6.8999999999999995
590,2014-08-13T09:48:00Z,2014-08-13T12:42:00Z,2014-08-13T11:15:00Z,0.352,0.3263333333333333,2.9
591,2014-08-15T00:42:00Z,2014-08-15T02:24:00Z,2014-08-15T01:33:00Z,0.31,0.30177777777777776,1.7
592,2014-08-21T06:30:00Z,2014-08-21T07:24:00Z,2014-08-21T06:57:00Z,0.296,0.2948,0.9
593,2014-08-24T07:36:00Z,2014-08-24T11:42:00Z,2014-08-24T09:39:00Z,0.363,0.33564285714285713,4.1
594,2014-08-25T07:54:00Z,2014-08-25T11:42:00Z,2014-08-25T09:48:00Z,0.361,0.33489743589743587,3.8
595,2014-08-31T00:24:00Z,2014-08-31T02:48:00Z,2014-08-31T01:36:00Z,0.315,0.30576,2.4
596,2014-09-01T01:12:00Z,2014-09-01T02:54:00Z,2014-09-01T02:03:00Z,0.32,0.30766666666666664,1.7
597,2014-09-01T03:06:00Z,2014-09-01T03:24:00Z,2014-09-01T03:15:00Z,0.3,0.298,0.3
598,2014-09-09T08:00:00Z,2014-09-09T11:54:00Z,2014-09-09T09:57:00Z,0.386,0.3515,3.9
599,2014-09-09T20:48:00Z,2014-09-09T22:42:00Z,2014-09-09T21:45:00Z,0.319,0.3059,1.9
600,2014-09-10T20:42:00Z,2014-09-11T01:48:00Z,2014-09-10T23:15:00Z,0.425,0.37496153846153846,5.1
601,2014-09-11T08:12:00Z,2014-09-11T14:36:00Z,2014-09-11T11:24:00Z,0.458,0.3929384615384615,6.4
602,2014-09-11T20:48:00Z,2014-09-12T01:48:00Z,2014-09-11T23:18:00Z,0.428,0.3741764705882353,5
603,2014-09-15T02:12:00Z,2014-09-15T03:36:00Z,2014-09-15T02:54:00Z,0.301,0.29746666666666666,1.4
604,2014-09-16T03:48:00Z,2014-09-16T04:54:00Z,2014-09-16T04:21:00Z,0.306,0.29941666666666666,1.1
605,2014-09-18T03:36:00Z,2014-09-18T08:06:00Z,2014-09-18T05:51:00Z,0.362,0.3352826086956522,4.5
606,2014-09-20T16:42:00Z,2014-09-20T22:00:00Z,2014-09-20T19:21:00Z,0.393,0.35612962962962963,5.3
607,2014-09-21T07:06:00Z,2014-09-21T08:36:00Z,2014-09-21T07:51:00Z,0.301,0.2965,1.5
608,2014-10-02T01:24:00Z,2014-10-02T06:30:00Z,2014-10-02T03:57:00Z,0.394,0.3551730769230769,5.1
609,2014-10-03T02:30:00Z,2014-10-03T09:30:00Z,2014-10-03T06:00:00Z,0.434,0.38066197183098593,7
610,2014-10-03T11:36:00Z,2014-10-03T21:12:00Z,2014-10-03T16:24:00Z,0.487,0.4045773195876289,9.6
611,2014-10-03T23:36:00Z,2014-10-04T20:48:00Z,2014-10-04T10:12:00Z,0.815,0.5789906103286385,21.2
612,2014-10-06T05:54:00Z,2014-10-06T09:30:00Z,2014-10-06T07:42:00Z,0.355,0.3285945945945946,3.6
613,2014-10-06T18:30:00Z,2014-10-06T23:36:00Z,2014-10-06T21:03:00Z,0.404,0.3593269230769231,5.1
614,2014-10-07T04:54:00Z,2014-10-07T11:00:00Z,2014-10-07T07:57:00Z,0.449,0.38961290322580644,6.1
615,2014-10-07T20:30:00Z,2014-10-07T22:06:00Z,2014-10-07T21:18:00Z,0.314,0.30470588235294116,1.6
616,2014-10-08T07:54:00Z,2014-10-08T10:42:00Z,2014-10-08T09:18:00Z,0.353,0.33020689655172414,2.8
617,2014-10-13T00:06:00Z,2014-10-13T02:36:00Z,2014-10-13T01:21:00Z,0.333,0.3164230769230769,2.5
618,2014-10-15T03:24:00Z,2014-10-15T04:06:00Z,2014-10-15T03:45:00Z,0.296,0.29512499999999997,0.7
619,2014-12-24T21:42:00Z,2014-12-25T02:36:00Z,2014-12-25T00:09:00Z,0.424,0.3716,4.9
620,2015-02-12T01:30:00Z,2015-02-12T05:18:00Z,2015-02-12T03:24:00Z,0.34,0.3208717948717949,3.8
621,2015-02-12T11:48:00Z,2015-02-12T19:36:00Z,2015-02-12T15:42:00Z,0.459,0.3950632911392405,7.8
622,2015-04-20T08:48:00Z,2015-04-20T09:12:00Z,2015-04-20T09:00:00Z,0.316,0.3006,0.4
623,2015-04-20T09:42:00Z,2015-04-20T14:36:00Z,2015-04-20T12:09:00Z,0.452,0.3886,4.9
624,2015-04-20T22:00:00Z,2015-04-20T23:24:00Z,2015-04-20T22:42:00Z,0.302,0.297,1.4
625,2015-04-21T10:30:00Z,2015-04-21T11:54:00Z,2015-04-21T11:12:00Z,0.302,0.295,1.4
626,2015-05-03T09:00:00Z,2015-05-03T09:54:00Z,2015-05-03T09:27:00Z,0.299,0.2959,0.9
627,2015-06-18T10:48:00Z,2015-06-18T11:36:00Z,2015-06-18T11:12:00Z,0.297,0.29377777777777775,0.8
628,2015-06-21T09:48:00Z,2015-06-21T15:00:00Z,2015-06-21T12:24:00Z,0.401,0.3681132075471698,5.2
630,2015-06-27T17:24:00Z,2015-06-27T19:42:00Z,2015-06-27T18:33:00Z,0.323,0.30616666666666664,2.3
631,2015-06-28T02:30:00Z,2015-06-28T10:00:00Z,2015-06-28T06:15:00Z,0.48,0.3948421052631579,7.5
632,2015-07-01T09:12:00Z,2015-07-01T10:00:00Z,2015-07-01T09:36:00Z,0.298,0.2951111111111111,0.8
633,2015-07-04T10:54:00Z,2015-07-04T12:00:00Z,2015-07-04T11:27:00Z,0.308,0.30025,1.1
634,2015-07-14T06:48:00Z,2015-07-14T10:30:00Z,2015-07-14T08:39:00Z,0.359,0.3363421052631579,3.6999999999999997
635,2015-07-17T08:12:00Z,2015-07-17T14:00:00Z,2015-07-17T11:06:00Z,0.44,0.386271186440678,5.8
636,2015-07-18T10:00:00Z,2015-07-18T13:12:00Z,2015-07-18T11:36:00Z,0.35,0.3286363636363636,3.2
637,2015-07-27T04:36:00Z,2015-07-27T08:54:00Z,2015-07-27T06:45:00Z,0.37,0.3367727272727273,4.3
638,2015-07-30T08:18:00Z,2015-07-30T10:24:00Z,2015-07-30T09:21:00Z,0.321,0.3109090909090909,2.1
639,2015-08-09T04:18:00Z,2015-08-09T07:54:00Z,2015-08-09T06:06:00Z,0.345,0.3258648648648649,3.6
640,2015-08-10T03:42:00Z,2015-08-10T10:36:00Z,2015-08-10T07:09:00Z,0.469,0.4008,6.8999999999999995
641,2015-08-10T17:42:00Z,2015-08-10T17:48:00Z,2015-08-10T17:45:00Z,0.297,0.294,0.1
642,2015-08-11T04:24:00Z,2015-08-11T20:48:00Z,2015-08-11T12:36:00Z,0.542,0.4100666666666667,16.4
643,2015-08-25T04:06:00Z,2015-08-25T08:48:00Z,2015-08-25T06:27:00Z,0.393,0.35420833333333335,4.7
644,2015-09-06T00:30:00Z,2015-09-06T08:12:00Z,2015-09-06T04:21:00Z,0.495,0.42044871794871796,7.7
645,2015-09-12T18:30:00Z,2015-09-13T00:12:00Z,2015-09-12T21:21:00Z,0.426,0.3682758620689655,5.7
646,2015-09-22T02:30:00Z,2015-09-22T06:36:00Z,2015-09-22T04:33:00Z,0.353,0.3290952380952381,4.1
647,2015-09-24T04:36:00Z,2015-09-24T08:30:00Z,2015-09-24T06:33:00Z,0.358,0.330475,3.9
648,2015-09-25T18:24:00Z,2015-09-25T20:12:00Z,2015-09-25T19:18:00Z,0.312,0.304,1.8
649,2015-09-26T06:30:00Z,2015-09-26T09:18:00Z,2015-09-26T07:54:00Z,0.333,0.3172758620689655,2.8
650,2015-09-26T18:24:00Z,2015-09-26T22:00:00Z,2015-09-26T20:12:00Z,0.355,0.332054054054054,3.6
651,2015-09-27T06:12:00Z,2015-09-27T11:24:00Z,2015-09-27T08:48:00Z,0.414,0.36618867924528303,5.2
652,2015-09-27T18:18:00Z,2015-09-28T00:00:00Z,2015-09-27T21:09:00Z,0.458,0.39025862068965517,5.7
653,2015-09-28T07:54:00Z,2015-09-28T10:48:00Z,2015-09-28T09:21:00Z,0.352,0.3309666666666667,2.9
654,2015-09-28T21:36:00Z,2015-09-28T21:42:00Z,2015-09-28T21:39:00Z,0.296,0.2935,0.1
655,2015-09-30T10:00:00Z,2015-09-30T12:30:00Z,2015-09-30T11:15:00Z,0.344,0.3268846153846154,2.5
656,2015-10-02T23:30:00Z,2015-10-03T04:06:00Z,2015-10-03T01:48:00Z,0.376,0.3323191489361702,4.6
657,2015-10-03T12:06:00Z,2015-10-03T15:48:00Z,2015-10-03T13:57:00Z,0.333,0.3178947368421053,3.6999999999999997
658,2015-10-03T23:24:00Z,2015-10-04T07:36:00Z,2015-10-04T03:30:00Z,0.481,0.4054457831325301,8.2
659,2015-10-04T10:36:00Z,2015-10-05T20:24:00Z,2015-10-05T03:30:00Z,0.607,0.4457905604719764,33.8
660,2015-10-05T23:00:00Z,2015-10-06T19:18:00Z,2015-10-06T09:09:00Z,0.606,0.42093137254901963,20.3
661,2015-10-07T02:24:00Z,2015-10-07T08:18:00Z,2015-10-07T05:21:00Z,0.42,0.3695833333333333,5.9
662,2015-10-09T18:36:00Z,2015-10-09T20:36:00Z,2015-10-09T19:36:00Z,0.311,0.30204761904761906,2
663,2015-10-25T19:06:00Z,2015-10-25T20:18:00Z,2015-10-25T19:42:00Z,0.301,0.2969230769230769,1.2
664,2015-10-28T19:36:00Z,2015-10-29T03:06:00Z,2015-10-28T23:21:00Z,0.537,0.4408026315789474,7.5
665,2015-10-29T07:06:00Z,2015-10-29T13:00:00Z,2015-10-29T10:03:00Z,0.461,0.3964666666666667,5.9
666,2015-10-29T22:30:00Z,2015-10-30T00:18:00Z,2015-10-29T23:24:00Z,0.32,0.3095263157894737,1.8
667,2015-11-12T18:36:00Z,2015-11-13T02:24:00Z,2015-11-12T22:30:00Z,0.532,0.4351139240506329,7.8
668,2015-11-20T02:18:00Z,2015-11-20T04:48:00Z,2015-11-20T03:33:00Z,0.327,0.31273076923076926,2.5
669,2015-12-09T20:30:00Z,2015-12-09T22:00:00Z,2015-12-09T21:15:00Z,0.305,0.30043749999999997,1.5
670,2015-12-18T00:54:00Z,2015-12-18T04:18:00Z,2015-12-18T02:36:00Z,0.358,0.331,3.4
671,2015-12-29T22:24:00Z,2015-12-30T02:54:00Z,2015-12-30T00:39:00Z,0.396,0.35608695652173916,4.5
672,2016-01-09T21:06:00Z,2016-01-09T22:36:00Z,2016-01-09T21:51:00Z,0.308,0.3021875,1.5
673,2016-01-10T08:30:00Z,2016-01-10T12:18:00Z,2016-01-10T10:24:00Z,0.343,0.3202051282051282,3.8
674,2016-01-10T17:36:00Z,2016-01-11T02:00:00Z,2016-01-10T21:48:00Z,0.642,0.4920470588235294,8.4
675,2016-01-25T09:18:00Z,2016-01-25T12:06:00Z,2016-01-25T10:42:00Z,0.335,0.32096551724137934,2.8
676,2016-01-25T20:12:00Z,2016-01-26T02:24:00Z,2016-01-25T23:18:00Z,0.464,0.3956825396825397,6.2
677,2016-02-08T22:12:00Z,2016-02-09T00:36:00Z,2016-02-08T23:24:00Z,0.316,0.30591999999999997,2.4
678,2016-02-09T05:36:00Z,2016-02-09T14:42:00Z,2016-02-09T10:09:00Z,0.582,0.46556521739130435,9.1
679,2016-02-09T18:00:00Z,2016-02-10T03:36:00Z,2016-02-09T22:48:00Z,0.603,0.4711237113402062,9.6
680,2016-02-10T08:24:00Z,2016-02-10T12:18:00Z,2016-02-10T10:21:00Z,0.365,0.3351,3.9
681,2016-02-24T21:06:00Z,2016-02-25T15:30:00Z,2016-02-25T06:18:00Z,0.658,0.5198918918918919,18.4
682,2016-03-16T15:24:00Z,2016-03-16T17:36:00Z,2016-03-16T16:30:00Z,0.321,0.30934782608695655,2.2
683,2016-04-07T06:48:00Z,2016-04-07T12:42:00Z,2016-04-07T09:45:00Z,0.424,0.37433333333333335,5.9
684,2016-04-07T20:00:00Z,2016-04-07T22:30:00Z,2016-04-07T21:15:00Z,0.385,0.3235769230769231,2.5
685,2016-04-11T11:42:00Z,2016-04-11T13:36:00Z,2016-04-11T12:39:00Z,0.308,0.30005,1.9
